UserId;SlideId;Date;Time
1767093FB6C94B918A8D179CBE7C98C5;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;13:59:30.467
1767093FB6C94B918A8D179CBE7C98C5;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;13:59:30.467
44A952CDDF334FC9872324740AC847F0;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;13:59:36.270
B7645EC2829D4AF68C2B6547CA8ED678;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;13:59:45.217
44A952CDDF334FC9872324740AC847F0;B0F478B3436E430BB23611877DD61864;2014-09-03;13:59:48.983
A880939092B84CD087D5CCD07BD6BA17;3A14A28FC11D45B3B3A91A3FAC676EE7;2014-09-03;14:00:06.030
C74C05607C954D38A37564B4B821A3A1;754B8DCBE6F644A9AEE69972BEB9AF7C;2014-09-03;14:00:22.297
B7645EC2829D4AF68C2B6547CA8ED678;04D61C068A3241A6A47E2AE2D095DEF3;2014-09-03;14:01:37.327
B576461AB1E04FCF9D06743E582E2497;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;14:03:15.217
B576461AB1E04FCF9D06743E582E2497;B0F478B3436E430BB23611877DD61864;2014-09-03;14:05:18.367
B576461AB1E04FCF9D06743E582E2497;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;14:06:10.443
5AE7CEDB370C43BAB973985E68150ADA;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;14:09:10.693
AD80560499D241F895029876F4114D88;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;14:09:54.543
ABD6876E8D24416FA5B6DA17E664CDB8;A36A9029B83F436EA2B981E519D9A32D;2014-09-03;14:10:52.017
CE7C914FCE1C440F882FB59014A90113;956A2160CEB644858A94C39DFE364F48;2014-09-03;14:13:38.783
AD80560499D241F895029876F4114D88;F6559650B3AF4E5EBE84941FB21BC2AC;2014-09-03;14:13:51.557
ABD6876E8D24416FA5B6DA17E664CDB8;F1953527AC7A4BB793FC14BB9D2DE249;2014-09-03;14:15:27.243
DF3CC429AD0C43E389B6FBD8E6AA0266;D8578C7FD7E24CE5A3BEE6E32D9AC63E;2014-09-03;14:16:32.803
1767093FB6C94B918A8D179CBE7C98C5;90BCB61E57F04BAA8BC910C9CFD27F58;2014-09-03;14:18:06.143
5AE7CEDB370C43BAB973985E68150ADA;04D61C068A3241A6A47E2AE2D095DEF3;2014-09-03;14:18:43.767
1767093FB6C94B918A8D179CBE7C98C5;A36A9029B83F436EA2B981E519D9A32D;2014-09-03;14:19:04.977
1767093FB6C94B918A8D179CBE7C98C5;F1953527AC7A4BB793FC14BB9D2DE249;2014-09-03;14:19:15.927
BF9CED96E40449828F167823D2BA7CB1;ACE76228B60543B8AC8D4C85033AC7DF;2014-09-03;14:19:29.887
44A952CDDF334FC9872324740AC847F0;2B6E076C461743229BDEC44A1D4F394F;2014-09-03;14:19:40.553
CE7C914FCE1C440F882FB59014A90113;3A14A28FC11D45B3B3A91A3FAC676EE7;2014-09-03;14:20:01.767
1E766696EDE84FEC91219AD6F3DCD10B;3AD2D19594B7457CA508AA95EB70ED37;2014-09-03;14:21:02.260
B7645EC2829D4AF68C2B6547CA8ED678;2B6E076C461743229BDEC44A1D4F394F;2014-09-03;14:27:47.680
AD80560499D241F895029876F4114D88;04D61C068A3241A6A47E2AE2D095DEF3;2014-09-03;14:27:47.963
DF3CC429AD0C43E389B6FBD8E6AA0266;D5B59540410F4F6D8F04B5613E264BD5;2014-09-03;14:28:04.500
94723C00908441EDA3FEE88AC0CC04FD;D5B59540410F4F6D8F04B5613E264BD5;2014-09-03;14:29:04.130
44A952CDDF334FC9872324740AC847F0;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;14:30:13.167
DF3CC429AD0C43E389B6FBD8E6AA0266;FE3A32FB9F614A58A2F4547D4C8FAC77;2014-09-03;14:34:19.993
44A952CDDF334FC9872324740AC847F0;F6559650B3AF4E5EBE84941FB21BC2AC;2014-09-03;14:34:37.840
9D7D9693C7DD4BBC899543343112A3AC;C235A1E367E74DCFA06C4298F8D52CC9;2014-09-03;14:35:07.977
AD80560499D241F895029876F4114D88;2B6E076C461743229BDEC44A1D4F394F;2014-09-03;14:37:41.417
4F0AFBE4F5514D65BB28D8F4FD149EE9;5EE7337B14FE41A29E12ACA989534A3A;2014-09-03;14:39:35.067
B7645EC2829D4AF68C2B6547CA8ED678;AD432C0FE475438190720B55FFD574DB;2014-09-03;14:41:13.023
4F0AFBE4F5514D65BB28D8F4FD149EE9;DB95DA107DD246CABFB26D0D7554B83F;2014-09-03;14:41:56.723
5347CBD25D074DF195EE96DE9C071F37;90BCB61E57F04BAA8BC910C9CFD27F58;2014-09-03;14:43:06.560
AD80560499D241F895029876F4114D88;A7A7312524344B5D9F314EF687FC8BCC;2014-09-03;14:44:30.923
5347CBD25D074DF195EE96DE9C071F37;A36A9029B83F436EA2B981E519D9A32D;2014-09-03;14:45:31.810
740DF037874342B1B897CBACA3A8F35C;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;14:45:48.230
740DF037874342B1B897CBACA3A8F35C;B0F478B3436E430BB23611877DD61864;2014-09-03;14:47:29.063
4F0AFBE4F5514D65BB28D8F4FD149EE9;7E86A2759B844071A0A32D1FE17B0DF1;2014-09-03;14:48:58.490
94723C00908441EDA3FEE88AC0CC04FD;FE3A32FB9F614A58A2F4547D4C8FAC77;2014-09-03;14:50:10.903
4F0AFBE4F5514D65BB28D8F4FD149EE9;F3C57AC8D1534E3AA8981668205AFBFC;2014-09-03;14:51:16.013
1767093FB6C94B918A8D179CBE7C98C5;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;14:56:06.483
1767093FB6C94B918A8D179CBE7C98C5;04D61C068A3241A6A47E2AE2D095DEF3;2014-09-03;14:56:53.097
5AE7CEDB370C43BAB973985E68150ADA;2B6E076C461743229BDEC44A1D4F394F;2014-09-03;14:59:18.290
1767093FB6C94B918A8D179CBE7C98C5;2B6E076C461743229BDEC44A1D4F394F;2014-09-03;14:59:44.300
9D7D9693C7DD4BBC899543343112A3AC;32DE768EE7494EE28C0CA75B83A62F58;2014-09-03;14:59:52.233
9D7D9693C7DD4BBC899543343112A3AC;3AD2D19594B7457CA508AA95EB70ED37;2014-09-03;14:59:54.843
9D7D9693C7DD4BBC899543343112A3AC;3AD2D19594B7457CA508AA95EB70ED37;2014-09-03;14:59:54.843
9D7D9693C7DD4BBC899543343112A3AC;240E30EA798247139509D87954870489;2014-09-03;15:00:14.863
740DF037874342B1B897CBACA3A8F35C;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;15:00:40.683
1767093FB6C94B918A8D179CBE7C98C5;AD432C0FE475438190720B55FFD574DB;2014-09-03;15:01:58.557
BF9CED96E40449828F167823D2BA7CB1;778BD3B0243A423DA1C49230557979FF;2014-09-03;15:03:50.533
05200DFFDBD84FAAACB06230C639CAA2;90BCB61E57F04BAA8BC910C9CFD27F58;2014-09-03;15:04:19.913
D3D6A5FC70664B849721D729952AD919;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;15:05:15.830
94723C00908441EDA3FEE88AC0CC04FD;A7A7312524344B5D9F314EF687FC8BCC;2014-09-03;15:06:39.070
05200DFFDBD84FAAACB06230C639CAA2;A36A9029B83F436EA2B981E519D9A32D;2014-09-03;15:07:17.700
05200DFFDBD84FAAACB06230C639CAA2;F1953527AC7A4BB793FC14BB9D2DE249;2014-09-03;15:07:33.457
738218F4ACD4440EB6C7992E368843B1;FE3A32FB9F614A58A2F4547D4C8FAC77;2014-09-03;15:09:25.147
057E050B8237462EBD8160208DCB7E69;D8578C7FD7E24CE5A3BEE6E32D9AC63E;2014-09-03;15:10:03.317
ABD6876E8D24416FA5B6DA17E664CDB8;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;15:10:14.003
DF3CC429AD0C43E389B6FBD8E6AA0266;A7A7312524344B5D9F314EF687FC8BCC;2014-09-03;15:10:41.970
7F6A27508A5F41D0A528739E061A5F74;B0F478B3436E430BB23611877DD61864;2014-09-03;15:11:25.713
7F6A27508A5F41D0A528739E061A5F74;3A14A28FC11D45B3B3A91A3FAC676EE7;2014-09-03;15:11:32.133
ABD6876E8D24416FA5B6DA17E664CDB8;04D61C068A3241A6A47E2AE2D095DEF3;2014-09-03;15:13:42.883
9D7D9693C7DD4BBC899543343112A3AC;5EE7337B14FE41A29E12ACA989534A3A;2014-09-03;15:14:42.693
D3D6A5FC70664B849721D729952AD919;90BCB61E57F04BAA8BC910C9CFD27F58;2014-09-03;15:16:47.633
94723C00908441EDA3FEE88AC0CC04FD;F6559650B3AF4E5EBE84941FB21BC2AC;2014-09-03;15:18:14.277
94723C00908441EDA3FEE88AC0CC04FD;4A19ED27B3634F7AA3898388AD3ECBDF;2014-09-03;15:18:28.827
696FF5249EE940F3BDC5D0A60521EDB3;4EFBB2FB151E4BDFACE203C2A97DD410;2014-09-03;15:19:21.317
4A31F5F96EC74758B2E5202272F594FF;3A14A28FC11D45B3B3A91A3FAC676EE7;2014-09-03;15:22:00.200
26B29894198048CAAD1535F280294816;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;15:22:04.717
DF3CC429AD0C43E389B6FBD8E6AA0266;F6559650B3AF4E5EBE84941FB21BC2AC;2014-09-03;15:22:42.913
4F0AFBE4F5514D65BB28D8F4FD149EE9;754B8DCBE6F644A9AEE69972BEB9AF7C;2014-09-03;15:23:59.247
26B29894198048CAAD1535F280294816;B0F478B3436E430BB23611877DD61864;2014-09-03;15:25:23.003
696FF5249EE940F3BDC5D0A60521EDB3;1FAAA541C3F54D779C27D0FA634FB180;2014-09-03;15:27:12.460
26B29894198048CAAD1535F280294816;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;15:29:23.017
70A097DEF4354CE0A744C838E0E93ABE;90BCB61E57F04BAA8BC910C9CFD27F58;2014-09-03;15:30:58.347
DF3CC429AD0C43E389B6FBD8E6AA0266;4A19ED27B3634F7AA3898388AD3ECBDF;2014-09-03;15:32:19.357
70A097DEF4354CE0A744C838E0E93ABE;A36A9029B83F436EA2B981E519D9A32D;2014-09-03;15:33:02.783
738218F4ACD4440EB6C7992E368843B1;A7A7312524344B5D9F314EF687FC8BCC;2014-09-03;15:33:16.697
02EBDC43DA9344129E235D4084756859;956A2160CEB644858A94C39DFE364F48;2014-09-03;15:35:10.493
70A097DEF4354CE0A744C838E0E93ABE;F1953527AC7A4BB793FC14BB9D2DE249;2014-09-03;15:35:39.547
70A097DEF4354CE0A744C838E0E93ABE;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;15:35:42.640
4F0AFBE4F5514D65BB28D8F4FD149EE9;B591027E9E1341258A4F7A432FBCEA7D;2014-09-03;15:37:20.853
FE18607AB6564813BC745E45FC460142;3AD2D19594B7457CA508AA95EB70ED37;2014-09-03;15:37:59.227
4A31F5F96EC74758B2E5202272F594FF;D8578C7FD7E24CE5A3BEE6E32D9AC63E;2014-09-03;15:39:39.773
02EBDC43DA9344129E235D4084756859;3A14A28FC11D45B3B3A91A3FAC676EE7;2014-09-03;15:39:41.130
D3D6A5FC70664B849721D729952AD919;A36A9029B83F436EA2B981E519D9A32D;2014-09-03;15:42:14.077
D3D6A5FC70664B849721D729952AD919;F1953527AC7A4BB793FC14BB9D2DE249;2014-09-03;15:43:19.897
FE18607AB6564813BC745E45FC460142;754B8DCBE6F644A9AEE69972BEB9AF7C;2014-09-03;15:44:01.147
031D5303ED52453BB78A0478E7E26F54;DB95DA107DD246CABFB26D0D7554B83F;2014-09-03;15:44:24.670
7EA7E2DE5A434DCD8DE590796D4885F2;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;15:46:04.500
FE18607AB6564813BC745E45FC460142;5EE7337B14FE41A29E12ACA989534A3A;2014-09-03;15:46:33.633
031D5303ED52453BB78A0478E7E26F54;7E86A2759B844071A0A32D1FE17B0DF1;2014-09-03;15:46:41.320
5AE7CEDB370C43BAB973985E68150ADA;AD432C0FE475438190720B55FFD574DB;2014-09-03;15:49:34.643
031D5303ED52453BB78A0478E7E26F54;F3C57AC8D1534E3AA8981668205AFBFC;2014-09-03;15:49:57.543
AD80560499D241F895029876F4114D88;AD432C0FE475438190720B55FFD574DB;2014-09-03;15:50:28.093
696FF5249EE940F3BDC5D0A60521EDB3;256FC4264AFE42078778D0F4B0D091DE;2014-09-03;15:51:59.297
738218F4ACD4440EB6C7992E368843B1;F6559650B3AF4E5EBE84941FB21BC2AC;2014-09-03;15:55:33.583
4A31F5F96EC74758B2E5202272F594FF;D5B59540410F4F6D8F04B5613E264BD5;2014-09-03;15:57:18.790
031D5303ED52453BB78A0478E7E26F54;754B8DCBE6F644A9AEE69972BEB9AF7C;2014-09-03;16:00:23.890
ECB1A90E902449418D76DA5E920E335C;EB11DFB656294D13819B6411B9F93DF6;2014-09-03;16:10:14.097
CE7C914FCE1C440F882FB59014A90113;D5B59540410F4F6D8F04B5613E264BD5;2014-09-03;16:10:21.690
031D5303ED52453BB78A0478E7E26F54;B591027E9E1341258A4F7A432FBCEA7D;2014-09-03;16:10:26.210
D3D6A5FC70664B849721D729952AD919;04D61C068A3241A6A47E2AE2D095DEF3;2014-09-03;16:10:55.147
D26B2719731847B899E01AABEEC3EDCA;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;16:13:11.910
AD80560499D241F895029876F4114D88;ACE76228B60543B8AC8D4C85033AC7DF;2014-09-03;16:14:00.027
311CFEF9B64E405BB3ACE2DB1DC7D189;D5B59540410F4F6D8F04B5613E264BD5;2014-09-03;16:14:30.220
B53EA82613EC46CFA76866CEDAD9A8B3;A36A9029B83F436EA2B981E519D9A32D;2014-09-03;16:17:55.480
8F8F16EF30414305B8640D5C75024FBB;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;16:18:07.247
311CFEF9B64E405BB3ACE2DB1DC7D189;F6559650B3AF4E5EBE84941FB21BC2AC;2014-09-03;16:19:28.343
D3D6A5FC70664B849721D729952AD919;2B6E076C461743229BDEC44A1D4F394F;2014-09-03;16:20:40.203
B53EA82613EC46CFA76866CEDAD9A8B3;F1953527AC7A4BB793FC14BB9D2DE249;2014-09-03;16:21:10.333
D26B2719731847B899E01AABEEC3EDCA;B0F478B3436E430BB23611877DD61864;2014-09-03;16:22:40.250
8EB91C59F7B54D30A11D10EF2D13F8A3;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;16:22:53.593
D3D6A5FC70664B849721D729952AD919;AD432C0FE475438190720B55FFD574DB;2014-09-03;16:23:25.423
8457C12AF3A243119DC157A74AF69E09;D8578C7FD7E24CE5A3BEE6E32D9AC63E;2014-09-03;16:23:59.333
8F8F16EF30414305B8640D5C75024FBB;B0F478B3436E430BB23611877DD61864;2014-09-03;16:24:03.257
696FF5249EE940F3BDC5D0A60521EDB3;C7AF0CFA60CA4B348C0BE1F5658E7919;2014-09-03;16:24:16.020
8EB91C59F7B54D30A11D10EF2D13F8A3;B0F478B3436E430BB23611877DD61864;2014-09-03;16:25:24.573
4F0AFBE4F5514D65BB28D8F4FD149EE9;4EFBB2FB151E4BDFACE203C2A97DD410;2014-09-03;16:26:50.890
8F8F16EF30414305B8640D5C75024FBB;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;16:27:38.763
031D5303ED52453BB78A0478E7E26F54;4EFBB2FB151E4BDFACE203C2A97DD410;2014-09-03;16:28:06.093
D26B2719731847B899E01AABEEC3EDCA;7FB8D0CCB551485B8D0B37993D1B4B08;2014-09-03;16:28:41.937
031D5303ED52453BB78A0478E7E26F54;1FAAA541C3F54D779C27D0FA634FB180;2014-09-03;16:31:41.507
33FD34898A7E4F5E970111EFF3D0FE14;DB95DA107DD246CABFB26D0D7554B83F;2014-09-03;16:33:47.180
696FF5249EE940F3BDC5D0A60521EDB3;C235A1E367E74DCFA06C4298F8D52CC9;2014-09-03;16:34:49.370
D2A7D3EEAAFB4F5F97730C817354E9FF;69A2E121E58F4CD082217AFFB7DC796E;2014-09-03;16:36:07.527
738218F4ACD4440EB6C7992E368843B1;4A19ED27B3634F7AA3898388AD3ECBDF;2014-09-03;16:36:31.453
D2A7D3EEAAFB4F5F97730C817354E9FF;B0F478B3436E430BB23611877DD61864;2014-09-03;16:37:22.213
38AAE945E6FB4FF7B7345EDFBD26560F;38FD7DB3E4E54EC1ACBD30F3A55A70F4;2014-09-03;16:37:37.653
33FD34898A7E4F5E970111EFF3D0FE14;7E86A2759B844071A0A32D1FE17B0DF1;2014-09-03;16:38:06.443
AD80560499D241F895029876F4114D88;778BD3B0243A423DA1C49230557979FF;2014-09-03;16:38:32.367
031D5303ED52453BB78A0478E7E26F54;256FC4264AFE42078778D0F4B0D091DE;2014-09-03;16:40:20.457
38AAE945E6FB4FF7B7345EDFBD26560F;04D61C068A3241A6A47E2AE2D095DEF3;2014-09-03;16:41:08.600
917B3864036E482E9D400A12D0993D9A;7E86A2759B844071A0A32D1FE17B0DF1;2014-09-03;16:41:22.347
33FD34898A7E4F5E970111EFF3D0FE14;F3C57AC8D1534E3AA8981668205AFBFC;2014-09-03;16:41:38.667
917B3864036E482E9D400A12D0993D9A;F3C57AC8D1534E3AA8981668205AFBFC;2014-09-03;16:42:54.477
D3D6A5FC70664B849721D729952AD919;ACE76228B60543B8AC8D4C85033AC7DF;2014-09-03;16:45:00.053
AD80560499D241F895029876F4114D88;3AD2D19594B7457CA508AA95EB70ED37;2014-09-03;16:47:56.293
031D5303ED52453BB78A0478E7E26F54;C7AF0CFA60CA4B348C0BE1F5658E7919;2014-09-03;16:48:50.680
031D5303ED52453BB78A0478E7E26F54;C235A1E367E74DCFA06C4298F8D52CC9;2014-09-03;16:52:51.430
696FF5249EE940F3BDC5D0A60521EDB3;32DE768EE7494EE28C0CA75B83A62F58;2014-09-03;16:53:01.697
